query	target 	#match	Len	#mismatch	#gapOpen	qstart	qend	tstart	tend	eval	score
4r0e_polio_rdrp	BAA00518.1.1.10_10498	0.004	454	25	0	139	165	427	453	1.31E+03	6.4
4r0e_polio_rdrp	AUW34301.1.1.4_10819	0.007	445	16	0	139	157	412	430	1.28E+03	6.4
4r0e_polio_rdrp	AAC58765.1_7164	0.023	345	12	0	325	344	300	319	1.60E+03	6.4
4r0e_polio_rdrp	ANN47502.1.1.10_10487	0.004	454	25	0	139	165	427	453	1.30E+03	6.4
4r0e_polio_rdrp	ALL35264.1.1.6_10831	0.017	464	31	0	227	265	98	136	1.27E+03	6.4
4r0e_polio_rdrp	AFK79845.1.11_10781	0.007	460	24	0	139	165	432	458	1.33E+03	6.4
4r0e_polio_rdrp	ABF51201.1.1.10_10672	0.007	451	24	0	139	165	424	450	1.31E+03	6.4
4r0e_polio_rdrp	AVM87346.1.1.6_10245	0.018	448	44	1	232	285	2	57	1.56E+03	6.4
4r0e_polio_rdrp	ABF51205.1.11_10674	0.009	460	23	0	139	165	433	459	1.32E+03	6.4
4r0e_polio_rdrp	CAA25246.1.10_10559	0.003	644	25	0	139	165	617	643	1.35E+03	6.4
4r0e_polio_rdrp	ACK37372.1.1.10_10642	0.007	452	24	0	139	165	425	451	1.33E+03	6.4
4r0e_polio_rdrp	AAW30683.1.11_10480	0.004	462	25	0	139	165	435	461	1.35E+03	6.3
4r0e_polio_rdrp	ACK37398.1.11_10677	0.009	460	23	0	139	165	433	459	1.33E+03	6.3
4r0e_polio_rdrp	ASA49502.1.1.6_10125	0.013	320	20	0	141	164	294	317	1.69E+03	6.3
4r0e_polio_rdrp	AAQ91607.1.1.12_7173	0.014	564	12	0	325	344	438	457	1.63E+03	6.3
4r0e_polio_rdrp	ABB90677.1.1.12_7182	0.014	564	12	0	325	344	438	457	1.67E+03	6.3
4r0e_polio_rdrp	AJA74399.1.1.10_10553	0.004	453	25	0	139	165	427	453	1.32E+03	6.3
4r0e_polio_rdrp	AAA99437.1.1.16_7152	0.011	565	14	0	325	344	439	458	1.70E+03	6.3
4r0e_polio_rdrp	ACG63545.1.1.7_10816	0.005	366	26	0	138	165	338	365	1.26E+03	6.3
4r0e_polio_rdrp	ACK37401.1.11_10681	0.007	460	24	0	139	165	433	459	1.34E+03	6.3
4r0e_polio_rdrp	AIF74255.1.1.6_10871	0.007	457	17	0	138	157	425	444	1.35E+03	6.3
4r0e_polio_rdrp	AAK72220.1.1.3_10292	0.016	309	41	1	413	458	51	97	1.25E+03	6.3
4r0e_polio_rdrp	AHI07413.3_11467	0.003	1402	18	0	277	298	535	556	1.61E+03	6.3
4r0e_polio_rdrp	BAA22476.1.1.7_7220	0.008	475	47	0	207	257	21	71	1.46E+03	6.3
4r0e_polio_rdrp	AAQ73095.1.11_10505	0.004	462	25	0	139	165	435	461	1.38E+03	6.3
4r0e_polio_rdrp	ABI54473.1.1.22_7143	0.010	903	32	1	243	286	860	902	1.64E+03	6.3
4r0e_polio_rdrp	APY24210.1.1.6_10432	0.006	466	24	0	139	165	439	465	1.38E+03	6.3
4r0e_polio_rdrp	ACS32214.2.11_10907	0.004	474	18	0	138	157	435	454	1.37E+03	6.3
4r0e_polio_rdrp	AQW45177.1.1.6_10970	0.008	370	23	0	139	164	342	367	1.33E+03	6.3
4r0e_polio_rdrp	ATY47697.1.1.5_10967	0.005	371	24	0	139	164	343	368	1.32E+03	6.3
4r0e_polio_rdrp	ABF51186.1.11_10689	0.007	460	24	0	139	165	433	459	1.39E+03	6.3
4r0e_polio_rdrp	ABF51197.1.11_10636	0.009	460	23	0	139	165	433	459	1.37E+03	6.3
4r0e_polio_rdrp	AAK13071.1.1.10_10529	0.004	454	25	0	139	165	427	453	1.40E+03	6.3
4r0e_polio_rdrp	AAC00531.1.1.10_10493	0.004	454	25	0	139	165	427	453	1.38E+03	6.3
4r0e_polio_rdrp	AFO66657.1.1.4_10849	0.019	466	39	0	64	111	288	335	1.35E+03	6.2
4r0e_polio_rdrp	AZB49173.1_144	0.009	1322	56	1	247	314	1065	1135	1.53E+03	6.2
4r0e_polio_rdrp	AHL67639.1.1.7_10855	0.004	458	17	0	139	157	427	445	1.39E+03	6.2
4r0e_polio_rdrp	ALE27082.1.1.5_7216	0.015	475	50	1	200	256	12	69	1.51E+03	6.2
4r0e_polio_rdrp	ABF51197.1.1.10_10636	0.009	447	24	0	138	165	419	446	1.37E+03	6.2
4r0e_polio_rdrp	AAK01233.1.12_7153	0.008	900	30	0	244	287	475	511	1.73E+03	6.2
4r0e_polio_rdrp	ABO69374.1.1.10_10694	0.007	449	24	0	139	165	422	448	1.37E+03	6.2
4r0e_polio_rdrp	ACK37387.1.11_10665	0.007	460	24	0	139	165	433	459	1.41E+03	6.2
4r0e_polio_rdrp	AGC52836.1.1.5_7133	0.025	518	57	1	180	250	405	477	1.49E+03	6.2
4r0e_polio_rdrp	AAX47041.1.1.10_10542	0.004	454	26	0	138	165	426	453	1.41E+03	6.2
4r0e_polio_rdrp	AAA81554.1.1.14_7165	0.012	567	13	0	325	344	441	460	1.69E+03	6.2
4r0e_polio_rdrp	AQM56929.1.1.3_10262	0.007	303	39	0	418	458	54	94	1.35E+03	6.2
4r0e_polio_rdrp	ACK37392.1.11_10671	0.007	459	24	0	139	165	432	458	1.38E+03	6.2
4r0e_polio_rdrp	AAX47036.1.1.10_10537	0.004	454	25	0	139	165	427	453	1.41E+03	6.2
4r0e_polio_rdrp	ACK37392.1.1.10_10671	0.007	451	24	0	139	165	424	450	1.39E+03	6.2
4r0e_polio_rdrp	CAA69190.1.10_7177	0.009	903	34	1	244	286	859	902	1.73E+03	6.2
4r0e_polio_rdrp	ADR72923.1.1.3_10289	0.023	311	41	1	411	458	51	99	1.29E+03	6.2
4r0e_polio_rdrp	AAB70695.1.1.10_7151	0.027	150	2	0	13	18	119	124	1.75E+03	6.2
4r0e_polio_rdrp	AKH10573.1.1.6_7109	0.020	510	26	1	322	358	142	182	1.53E+03	6.2
4r0e_polio_rdrp	ABM54550.1.1.10_10573	0.004	453	25	0	139	165	426	452	1.41E+03	6.2
4r0e_polio_rdrp	BAM44716.1.1.7_10380	0.009	460	23	0	139	165	433	459	1.39E+03	6.2
4r0e_polio_rdrp	AAX47034.1.1.10_10535	0.004	454	25	0	139	165	427	453	1.42E+03	6.2
4r0e_polio_rdrp	AAM33242.1.1.7_10814	0.005	365	25	0	139	165	338	364	1.32E+03	6.2
4r0e_polio_rdrp	CAA27332.1.1.16_7160	0.014	646	23	1	244	276	611	644	1.80E+03	6.2
4r0e_polio_rdrp	AAR38846.1.11_10473	0.002	462	26	0	139	165	435	461	1.43E+03	6.2
4r0e_polio_rdrp	AFV92902.1.1.10_10582	0.007	453	24	0	139	165	426	452	1.42E+03	6.2
4r0e_polio_rdrp	AKJ23343.1.1.4_10979	0.028	321	39	1	64	111	155	205	1.38E+03	6.2
4r0e_polio_rdrp	ACJ48052.1.1.5_10965	0.008	371	24	0	139	165	343	369	1.36E+03	6.2
4r0e_polio_rdrp	AAR38848.1.11_10475	0.002	462	26	0	139	165	435	461	1.43E+03	6.2
4r0e_polio_rdrp	ACK37419.1.11_10698	0.007	460	24	0	139	165	433	459	1.43E+03	6.2
4r0e_polio_rdrp	QLE11824.1.1.23_10153	0.004	924	49	3	221	273	821	885	2.11E+03	6.2
4r0e_polio_rdrp	AAM00274.1.1.10_10601	0.009	453	23	0	139	165	426	452	1.43E+03	6.2
4r0e_polio_rdrp	AIK23440.1.11_10913	0.004	472	17	0	139	157	441	459	1.40E+03	6.2
4r0e_polio_rdrp	ATY47695.1.1.8_10804	0.004	447	25	0	139	165	420	446	1.38E+03	6.2
4r0e_polio_rdrp	ACR54273.1_11468	0.024	328	40	1	64	111	144	192	1.35E+03	6.2
4r0e_polio_rdrp	AKA63273.1_6460	0.006	1162	45	0	296	353	975	1026	2.37E+03	6.2
4r0e_polio_rdrp	ABF51199.1.11_10660	0.009	460	24	0	138	165	432	459	1.44E+03	6.2
4r0e_polio_rdrp	AAL69631.2.1.10_10621	0.013	452	21	0	139	165	425	451	1.43E+03	6.1
4r0e_polio_rdrp	AAQ73079.1.1.10_10513	0.004	454	25	0	139	165	427	453	1.46E+03	6.1
4r0e_polio_rdrp	ACK37412.1.1.10_10695	0.007	451	24	0	139	165	424	450	1.42E+03	6.1
4r0e_polio_rdrp	BAA14233.1.1.13_7115	0.017	518	45	1	200	256	7	62	1.54E+03	6.1
4r0e_polio_rdrp	AFR46521.1.1.10_10581	0.004	453	25	0	139	165	426	452	1.46E+03	6.1
4r0e_polio_rdrp	AKA64451.1.11_10622	0.004	461	26	0	138	165	433	460	1.45E+03	6.1
4r0e_polio_rdrp	ACK37384.1.11_10658	0.007	460	24	0	139	165	433	459	1.45E+03	6.1
4r0e_polio_rdrp	AAW30685.1.11_10482	0.004	462	25	0	139	165	435	461	1.45E+03	6.1
4r0e_polio_rdrp	ALL35265.1.1.5_10840	0.009	463	16	0	138	157	428	447	1.40E+03	6.1
4r0e_polio_rdrp	ABF51196.1.11_10692	0.007	460	24	0	139	165	433	459	1.46E+03	6.1
4r0e_polio_rdrp	CAB40546.1.12_10440	0.009	452	23	0	139	165	424	450	1.43E+03	6.1
4r0e_polio_rdrp	AAV34151.1.1.10_7210	0.020	150	4	0	13	19	119	125	1.87E+03	6.1
4r0e_polio_rdrp	AAF75259.1.1.12_7175	0.014	564	12	0	325	344	438	457	1.72E+03	6.1
4r0e_polio_rdrp	ABB90676.1.1.12_7180	0.014	564	12	0	325	344	438	457	1.76E+03	6.1
4r0e_polio_rdrp	AAX47036.1.11_10537	0.004	462	25	0	139	165	435	461	1.47E+03	6.1
4r0e_polio_rdrp	AAX47039.1.11_10540	0.004	462	25	0	139	165	435	461	1.47E+03	6.1
4r0e_polio_rdrp	ALO65140.1_10869	0.005	638	16	0	139	157	607	625	1.49E+03	6.1
4r0e_polio_rdrp	ACK37369.1.1.10_10637	0.009	452	23	0	139	165	425	451	1.45E+03	6.1
4r0e_polio_rdrp	AHZ13508.1.1.10_7212	0.020	150	4	0	13	19	119	125	1.89E+03	6.1
4r0e_polio_rdrp	ANK57897.1.1.10_7213	0.020	150	4	0	13	19	119	125	1.89E+03	6.1
4r0e_polio_rdrp	ARB08102.1.1.10_7211	0.020	150	4	0	13	19	119	125	1.89E+03	6.1
4r0e_polio_rdrp	AAD14554.1.4_6760	0.008	607	21	1	56	81	58	87	1.79E+03	6.1
4r0e_polio_rdrp	AAQ73088.1.1.10_10522	0.004	454	25	0	139	165	427	453	1.48E+03	6.1
4r0e_polio_rdrp	ABB90674.1.1.12_7200	0.012	566	13	0	325	344	438	457	1.80E+03	6.1
4r0e_polio_rdrp	ABF51190.1.11_10669	0.007	460	24	0	139	165	433	459	1.47E+03	6.1
4r0e_polio_rdrp	AAA02739.1.1.11_7195	0.011	635	13	0	325	344	503	522	1.82E+03	6.1
4r0e_polio_rdrp	APG77984.1.1.3_10983	0.021	283	35	0	418	458	195	235	1.46E+03	6.1
4r0e_polio_rdrp	ABQ51392.1.1.9_10744	0.007	451	24	0	139	165	424	450	1.45E+03	6.1
4r0e_polio_rdrp	ABB90668.1.1.11_7183	0.011	566	18	0	264	287	169	192	1.74E+03	6.1
4r0e_polio_rdrp	CAD38168.2.1.10_10532	0.004	454	25	0	139	165	427	453	1.47E+03	6.1
4r0e_polio_rdrp	AFQ62099.1.1.10_10580	0.004	453	25	0	139	165	426	452	1.46E+03	6.1
4r0e_polio_rdrp	AAQ73093.1.1.10_10527	0.004	454	25	0	139	165	427	453	1.48E+03	6.1
4r0e_polio_rdrp	ANN47502.1.11_10487	0.004	462	25	0	139	165	435	461	1.46E+03	6.1
4r0e_polio_rdrp	ABF51190.1.1.10_10669	0.007	450	24	0	139	165	423	449	1.46E+03	6.1
4r0e_polio_rdrp	AAK01233.1.1.16_7153	0.011	565	14	0	325	344	439	458	1.83E+03	6.1
4r0e_polio_rdrp	AAQ73091.1.1.10_10525	0.004	454	25	0	139	165	427	453	1.48E+03	6.1
4r0e_polio_rdrp	AFK66746.1.1.10_10605	0.011	453	22	0	139	165	426	452	1.48E+03	6.1
4r0e_polio_rdrp	ABU62849.1.11_10747	0.009	460	23	0	139	165	432	458	1.47E+03	6.1
4r0e_polio_rdrp	ACK37410.1.11_10693	0.007	460	25	0	138	165	432	459	1.49E+03	6.1
4r0e_polio_rdrp	ACK37396.1.11_10675	0.007	460	24	0	139	165	433	459	1.48E+03	6.1
4r0e_polio_rdrp	AAQ02675.1.1.10_10562	0.004	453	25	0	139	165	426	452	1.51E+03	6.1
4r0e_polio_rdrp	AAQ73092.1.1.10_10526	0.004	454	25	0	139	165	427	453	1.50E+03	6.1
4r0e_polio_rdrp	AAA69862.1.1.10_10644	0.007	452	24	0	139	165	425	451	1.49E+03	6.1
4r0e_polio_rdrp	AFR46521.1.11_10581	0.004	461	26	0	138	165	433	460	1.51E+03	6.0
4r0e_polio_rdrp	AAL69638.2.11_10624	0.006	462	24	0	139	165	435	461	1.52E+03	6.0
4r0e_polio_rdrp	AAC58753.1_7145	0.009	337	7	0	83	92	137	146	1.68E+03	6.0
4r0e_polio_rdrp	ADK12629.1.1.5_7231	0.006	481	50	0	205	257	19	71	1.63E+03	6.0
4r0e_polio_rdrp	ADK12630.1.1.5_7232	0.006	481	50	0	205	257	19	71	1.63E+03	6.0
4r0e_polio_rdrp	AAX47043.1.11_10545	0.004	462	26	0	138	165	434	461	1.51E+03	6.0
4r0e_polio_rdrp	AAF82240.2.11_7157	0.008	903	30	0	244	287	476	512	1.87E+03	6.0
4r0e_polio_rdrp	ABB90675.1.1.12_7181	0.014	564	12	0	325	344	438	457	1.87E+03	6.0
4r0e_polio_rdrp	AAX47037.1.11_10538	0.004	462	25	0	139	165	435	461	1.53E+03	6.0
4r0e_polio_rdrp	ACK37397.1.1.10_10676	0.009	450	23	0	139	165	423	449	1.52E+03	6.0
4r0e_polio_rdrp	AAP29989.1.1.12_7191	0.014	564	12	0	325	344	438	457	1.83E+03	6.0
4r0e_polio_rdrp	ACY41107.1_164	0.009	332	12	0	44	58	9	23	2.36E+03	6.0
4r0e_polio_rdrp	AMB21237.2.1.8_10960	0.013	371	22	0	139	165	343	369	1.45E+03	6.0
4r0e_polio_rdrp	AFO66759.1.1.8_10359	0.011	459	22	0	139	165	432	458	1.51E+03	6.0
4r0e_polio_rdrp	ACK37400.1.11_10680	0.007	460	24	0	139	165	433	459	1.54E+03	6.0
4r0e_polio_rdrp	ACK37412.1.11_10695	0.007	459	24	0	139	165	432	458	1.52E+03	6.0
4r0e_polio_rdrp	AEJ87340.1.1.12_7202	0.012	567	13	0	325	344	441	460	1.96E+03	6.0
4r0e_polio_rdrp	AAM33242.1.11_10814	0.004	461	25	0	139	165	434	460	1.47E+03	6.0
4r0e_polio_rdrp	AAC58756.1_7147	0.018	337	14	0	325	344	292	311	1.73E+03	6.0
4r0e_polio_rdrp	AWK02671.1.1.7_10800	0.004	454	23	0	139	163	428	452	1.51E+03	6.0
4r0e_polio_rdrp	AAL37163.1.1.10_10515	0.004	454	25	0	139	165	427	453	1.54E+03	6.0
4r0e_polio_rdrp	ABF51186.1.1.10_10689	0.007	452	24	0	139	165	425	451	1.55E+03	6.0
4r0e_polio_rdrp	AID69173.1_10276	0.008	1367	36	0	59	106	220	266	1.55E+03	6.0
4r0e_polio_rdrp	AAQ73078.1.1.10_10512	0.004	454	25	0	139	165	427	453	1.55E+03	6.0
4r0e_polio_rdrp	AFS89612.2.1.12_7190	0.014	567	12	0	325	344	441	460	1.94E+03	6.0
4r0e_polio_rdrp	AAA48498.2.6_7188	0.009	849	29	0	244	287	423	459	1.91E+03	6.0
4r0e_polio_rdrp	SNQ27946.1.12_10975	0.009	455	22	0	139	164	427	452	1.57E+03	6.0
4r0e_polio_rdrp	ADL38957.1.11_10888	0.004	475	17	0	139	157	444	462	1.53E+03	6.0
4r0e_polio_rdrp	AAL69623.2.1.10_10555	0.004	454	25	0	139	165	427	453	1.56E+03	6.0
4r0e_polio_rdrp	AAF78849.1_6462	0.007	1214	62	1	205	277	850	924	2.38E+03	6.0
4r0e_polio_rdrp	BAU71153.1.12_10458	0.009	463	12	0	243	258	443	458	1.57E+03	6.0
4r0e_polio_rdrp	ACG63545.1.12_10816	0.004	466	25	0	139	165	439	465	1.53E+03	6.0
4r0e_polio_rdrp	AAX47044.1.11_10548	0.004	462	25	0	139	165	435	461	1.58E+03	5.9
4r0e_polio_rdrp	AAT65951.1.1.10_10530	0.004	454	25	0	139	165	427	453	1.58E+03	5.9
4r0e_polio_rdrp	QSR83622.1.1.3_10255	0.007	434	23	0	232	257	2	27	1.78E+03	5.9
4r0e_polio_rdrp	ACK37369.1.11_10637	0.009	460	23	0	139	165	433	459	1.57E+03	5.9
4r0e_polio_rdrp	AAV34152.1.1.14_7136	0.012	568	13	0	325	344	442	461	1.93E+03	5.9
4r0e_polio_rdrp	ABF51185.1.1.10_10664	0.007	452	24	0	139	165	425	451	1.60E+03	5.9
4r0e_polio_rdrp	ABO69376.1.1.10_10718	0.004	452	26	0	138	165	424	451	1.58E+03	5.9
4r0e_polio_rdrp	AAQ73077.1.1.10_10511	0.004	454	25	0	139	165	427	453	1.58E+03	5.9
4r0e_polio_rdrp	ABI54473.1.1.24_7143	0.014	567	33	0	248	295	160	200	1.90E+03	5.9
4r0e_polio_rdrp	AVM87405.1.1.5_10821	0.010	398	15	1	139	157	367	391	1.55E+03	5.9
4r0e_polio_rdrp	AFC40221.1.13_10343	0.011	469	32	0	6	58	111	147	1.57E+03	5.9
4r0e_polio_rdrp	AIP91220.1.1.7_10137	0.019	323	18	0	141	164	297	320	1.96E+03	5.9
4r0e_polio_rdrp	CAA24465.1.9_10557	0.003	644	25	0	139	165	617	643	1.61E+03	5.9
4r0e_polio_rdrp	AEM05832.2.1.6_10898	0.013	381	25	0	231	260	351	380	1.53E+03	5.9
4r0e_polio_rdrp	AEU12347.3.1.2_10147	0.019	315	19	1	83	107	156	187	2.09E+03	5.9
4r0e_polio_rdrp	ALC78887.1.9_10828	0.006	489	16	0	139	157	454	472	1.57E+03	5.9
4r0e_polio_rdrp	AAQ73083.1.1.10_10517	0.004	454	25	0	139	165	427	453	1.59E+03	5.9
4r0e_polio_rdrp	CAA25246.1.11_10559	0.004	461	25	0	139	165	434	460	1.60E+03	5.9
4r0e_polio_rdrp	AAQ73082.1.1.10_10501	0.004	454	25	0	139	165	427	453	1.59E+03	5.9
4r0e_polio_rdrp	ACK37400.1.1.10_10680	0.007	452	25	0	138	165	424	451	1.59E+03	5.9
4r0e_polio_rdrp	ACK37425.1.11_10734	0.007	460	24	0	139	165	433	459	1.59E+03	5.9
4r0e_polio_rdrp	AEE01039.1.1.10_10603	0.009	453	23	0	139	165	426	452	1.58E+03	5.9
4r0e_polio_rdrp	AAZ73369.1.1.10_10595	0.004	453	25	0	139	165	426	452	1.60E+03	5.9
4r0e_polio_rdrp	AGT28262.1.1.25_10186	0.004	931	49	3	221	273	828	892	2.34E+03	5.9
4r0e_polio_rdrp	AAC58754.1_7138	0.020	346	13	0	325	344	301	320	1.93E+03	5.9
4r0e_polio_rdrp	AHE93351.1.1.10_10552	0.004	454	25	0	139	165	427	453	1.60E+03	5.9
4r0e_polio_rdrp	AEN03650.1_11993	0.027	440	78	0	125	216	86	175	2.27E+03	5.9
4r0e_polio_rdrp	ACK37411.1.1.10_10729	0.007	451	24	0	139	165	424	450	1.62E+03	5.9
4r0e_polio_rdrp	ABB90669.1.1.11_7161	0.011	564	14	0	325	344	438	457	1.91E+03	5.9
4r0e_polio_rdrp	ABF51185.1.11_10664	0.007	460	24	0	139	165	433	459	1.63E+03	5.9
4r0e_polio_rdrp	ABC55703.1_10300	0.005	1795	67	0	132	207	241	316	1.80E+03	5.9
4r0e_polio_rdrp	AAF21971.1.1.10_10496	0.004	454	25	0	139	165	427	453	1.60E+03	5.9
4r0e_polio_rdrp	AFK79845.1.1.10_10781	0.007	451	24	0	139	165	424	450	1.59E+03	5.9
4r0e_polio_rdrp	AAL69626.2.1.11_10488	0.004	454	25	0	139	165	427	453	1.61E+03	5.9
4r0e_polio_rdrp	AHC98709.1.11_10939	0.002	524	18	0	139	157	459	477	1.59E+03	5.9
4r0e_polio_rdrp	ASK12194.1.1.2_10994	0.009	321	43	0	413	458	59	104	1.54E+03	5.9
4r0e_polio_rdrp	AMD82094.1.1.10_10610	0.009	453	23	0	139	165	426	452	1.58E+03	5.9
4r0e_polio_rdrp	ACK37383.1.11_10657	0.007	460	24	0	139	165	433	459	1.63E+03	5.9
4r0e_polio_rdrp	AAZ73368.1.1.10_10596	0.004	453	25	0	139	165	426	452	1.60E+03	5.9
4r0e_polio_rdrp	AAQ73088.1.11_10522	0.004	462	25	0	139	165	435	461	1.61E+03	5.9
4r0e_polio_rdrp	ABF51200.1.11_10667	0.007	459	24	0	139	165	432	458	1.62E+03	5.9
4r0e_polio_rdrp	ADK22846.1.11_10578	0.007	461	24	0	139	165	434	460	1.63E+03	5.9
4r0e_polio_rdrp	CAA69190.1.1.12_7177	0.014	564	12	0	325	344	438	457	1.95E+03	5.9
4r0e_polio_rdrp	ABF51203.1.11_10697	0.007	460	24	0	139	165	433	459	1.62E+03	5.9
4r0e_polio_rdrp	ABF51205.1.1.10_10674	0.009	450	23	0	139	165	423	449	1.61E+03	5.9
4r0e_polio_rdrp	CAA55650.1.1.10_10509	0.004	454	25	0	139	165	427	453	1.62E+03	5.8
4r0e_polio_rdrp	ABF51194.1.11_10678	0.007	460	24	0	139	165	433	459	1.64E+03	5.8
4r0e_polio_rdrp	AHL27172.1.1.10_10549	0.007	454	24	0	139	165	427	453	1.63E+03	5.8
4r0e_polio_rdrp	ABF51195.1.11_10659	0.007	460	24	0	139	165	433	459	1.61E+03	5.8
4r0e_polio_rdrp	AET06138.1.1.7_10799	0.004	449	25	0	139	165	422	448	1.59E+03	5.8
4r0e_polio_rdrp	ABF51194.1.1.10_10678	0.007	448	24	0	139	165	421	447	1.63E+03	5.8
4r0e_polio_rdrp	AAV34155.1.1.13_7162	0.012	567	13	0	325	344	441	460	1.99E+03	5.8
4r0e_polio_rdrp	AAQ02676.1.1.10_10563	0.004	453	25	0	139	165	426	452	1.63E+03	5.8
4r0e_polio_rdrp	CAC80626.1.1.3_10281	0.013	306	12	0	243	258	199	214	1.57E+03	5.8
4r0e_polio_rdrp	CAA65615.1.1.7_10415	0.012	346	31	0	424	458	119	153	1.54E+03	5.8
4r0e_polio_rdrp	ACU00185.1.1.9_10750	0.009	450	23	0	139	165	423	449	1.64E+03	5.8
4r0e_polio_rdrp	AAF05296.1.1.12_7186	0.012	566	13	0	325	344	441	460	2.05E+03	5.8
4r0e_polio_rdrp	AAX47042.1.1.10_10543	0.004	454	25	0	139	165	427	453	1.64E+03	5.8
4r0e_polio_rdrp	AHH82586.1.1.11_7203	0.011	566	14	0	325	344	438	457	2.01E+03	5.8
4r0e_polio_rdrp	ACK37433.1.11_10638	0.007	460	24	0	139	165	433	459	1.66E+03	5.8
4r0e_polio_rdrp	ABF51204.1.11_10691	0.007	460	25	0	138	165	432	459	1.64E+03	5.8
4r0e_polio_rdrp	AVM87408.1.1.7_10918	0.004	459	17	1	139	157	429	448	1.63E+03	5.8
4r0e_polio_rdrp	AAQ73084.1.1.10_10518	0.004	454	25	0	139	165	427	453	1.65E+03	5.8
4r0e_polio_rdrp	CAA59341.1.1.10_10507	0.004	454	25	0	139	165	427	453	1.64E+03	5.8
4r0e_polio_rdrp	ACK37378.1.1.10_10649	0.007	452	25	0	138	165	424	451	1.64E+03	5.8
4r0e_polio_rdrp	ACK37374.1.11_10645	0.007	460	24	0	139	165	433	459	1.65E+03	5.8
4r0e_polio_rdrp	AAQ73087.1.1.10_10521	0.004	454	26	0	138	165	426	453	1.66E+03	5.8
4r0e_polio_rdrp	CAA81033.1_11455	0.002	1436	8	0	288	298	548	558	1.93E+03	5.8
4r0e_polio_rdrp	APA29023.1.1.10_10631	0.007	449	24	0	139	165	422	448	1.65E+03	5.8
4r0e_polio_rdrp	ADK91813.1.1.7_10372	0.007	460	24	0	139	165	433	459	1.62E+03	5.8
4r0e_polio_rdrp	BAN19725.1.1.5_10314	0.013	320	12	0	137	152	215	230	1.56E+03	5.8
4r0e_polio_rdrp	AFD64773.1.11_10710	0.004	457	24	0	139	164	432	457	1.67E+03	5.8
4r0e_polio_rdrp	CAA25246.1.1.10_10559	0.004	453	25	0	139	165	426	452	1.67E+03	5.8
4r0e_polio_rdrp	AGK41004.1.1.9_7125	0.006	515	53	0	201	257	8	63	1.78E+03	5.8
4r0e_polio_rdrp	BAA00518.1.11_10498	0.004	462	25	0	139	165	435	461	1.69E+03	5.8
4r0e_polio_rdrp	ABF51182.1.11_10724	0.002	460	26	0	139	165	433	459	1.69E+03	5.8
4r0e_polio_rdrp	ADG03747.2.1.6_10864	0.013	459	26	1	139	170	427	459	1.69E+03	5.8
4r0e_polio_rdrp	ACK37391.1.1.10_10670	0.007	450	24	0	139	165	423	449	1.64E+03	5.8
4r0e_polio_rdrp	ATP66856.1.1.5_7249	0.009	581	27	0	234	265	132	163	1.80E+03	5.8
4r0e_polio_rdrp	ABI54476.1.1.25_7154	0.011	567	16	0	325	346	441	462	2.00E+03	5.8
4r0e_polio_rdrp	AEG42388.1.1.10_10739	0.007	451	24	0	139	165	424	450	1.66E+03	5.8
4r0e_polio_rdrp	AAB59927.1.1.10_10492	0.004	454	25	0	139	165	427	453	1.68E+03	5.8
4r0e_polio_rdrp	ACK37393.1.1.10_10742	0.002	452	26	0	139	165	425	451	1.69E+03	5.8
4r0e_polio_rdrp	ABF51192.1.11_10639	0.007	460	25	0	138	165	432	459	1.68E+03	5.8
4r0e_polio_rdrp	AVM87406.1.1.4_10825	0.005	391	17	1	139	157	362	384	1.64E+03	5.8
4r0e_polio_rdrp	CAA59341.1.11_10507	0.004	462	25	0	139	165	435	461	1.70E+03	5.8
4r0e_polio_rdrp	ACK37381.1.1.10_10654	0.007	450	24	0	139	165	423	449	1.64E+03	5.8
4r0e_polio_rdrp	ADY76975.1_10551	0.016	182	7	0	6	15	145	154	1.79E+03	5.8
4r0e_polio_rdrp	BAC79364.1.1.12_7209	0.012	567	13	0	325	344	440	459	2.09E+03	5.7
4r0e_polio_rdrp	ACK37413.1.11_10696	0.007	460	24	0	139	165	433	459	1.70E+03	5.7
4r0e_polio_rdrp	AVM87457.1.1.6_10890	0.013	462	26	0	244	275	431	462	1.69E+03	5.7
4r0e_polio_rdrp	ALL35262.1.1.6_10830	0.017	463	31	0	227	265	98	136	1.66E+03	5.7
4r0e_polio_rdrp	ACK37367.1.1.10_10633	0.009	450	24	0	138	165	422	449	1.69E+03	5.7
4r0e_polio_rdrp	CAA55650.1.9_10509	0.004	462	25	0	139	165	435	461	1.72E+03	5.7
4r0e_polio_rdrp	AAL57904.1.12_10815	0.004	466	25	0	139	165	439	465	1.68E+03	5.7
4r0e_polio_rdrp	ACK37423.1.1.10_10701	0.007	450	24	0	139	165	423	449	1.68E+03	5.7
4r0e_polio_rdrp	AAQ73097.1.1.10_10528	0.004	454	25	0	139	165	427	453	1.71E+03	5.7
4r0e_polio_rdrp	ABF51202.1.11_10653	0.007	459	24	0	139	165	432	458	1.72E+03	5.7
4r0e_polio_rdrp	AFB77697.1_10847	0.008	1406	38	1	12	61	23	77	1.89E+03	5.7
4r0e_polio_rdrp	AAG53584.1_10123	0.015	517	22	1	33	62	39	80	1.88E+03	5.7
4r0e_polio_rdrp	AAQ73092.1.11_10526	0.004	462	25	0	139	165	435	461	1.72E+03	5.7
4r0e_polio_rdrp	ABI54481.1.1.23_7204	0.009	905	29	0	244	287	476	512	2.13E+03	5.7
