hallmark,cluster_id,structure_representative,cluster_member,protlen,plddt,ptm,ictv_sort,ictv_realm,ictv_family,ictv_species,genbank_name,foldseek
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-UOQ18784.1_12365_relaxed,245,70.3,0.59,12365,Unclassified,Baculoviridae,Alphabaculovirus olmendosae,Product: polyhedrin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ADD62474.1_5133_relaxed,230,79.9,0.74,5133,Monodnaviria,Circoviridae,Cyclovirus mutum,Gene: cap; Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ADU76994.1_5103_relaxed,212,86.7,0.78,5103,Monodnaviria,Circoviridae,Cyclovirus gaaye,Product: Cap protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ABE68393.1_12330_relaxed,245,68.7,0.59,12330,Unclassified,Baculoviridae,Alphabaculovirus aucalifornicae,Product: polyhedrin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ADD73710.1_12359_relaxed,245,70.3,0.59,12359,Unclassified,Baculoviridae,Alphabaculovirus lyxylinae,Gene: polh; Product: polyhedrin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ABY47692.1_12401_relaxed,248,68.8,0.61,12401,Unclassified,Baculoviridae,Betabaculovirus helarmigerae,Product: granulin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAF66610.1_12400_relaxed,248,69.7,0.61,12400,Unclassified,Baculoviridae,Betabaculovirus habrilliantis,Product: granulin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ABL75953.1_12363_relaxed,245,67.7,0.59,12363,Unclassified,Baculoviridae,Alphabaculovirus mavitratae,Gene: polh; Product: polyhedrin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-QBQ01554.1_12402_relaxed,248,69.9,0.61,12402,Unclassified,Baculoviridae,Betabaculovirus hycuneae,Product: granulin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-UDN67417.1_5096_relaxed,220,82.7,0.74,5096,Monodnaviria,Circoviridae,Cyclovirus cervienka,Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-UDN67411.1_5154_relaxed,224,82.0,0.73,5154,Monodnaviria,Circoviridae,Cyclovirus punarinta,Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAC70186.1_12358_relaxed,245,70.3,0.59,12358,Unclassified,Baculoviridae,Alphabaculovirus lydisparis,Product: polyhedrin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ABC61135.1_12391_relaxed,248,66.9,0.61,12391,Unclassified,Baculoviridae,Betabaculovirus chofumiferanae,Product: granulin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AEB00289.1_12392_relaxed,248,69.5,0.62,12392,Unclassified,Baculoviridae,Betabaculovirus clanachoretae,Product: granulin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AOT85459.1_12343_relaxed,245,67.8,0.58,12343,Unclassified,Baculoviridae,Alphabaculovirus cycundantis,Product: polyhedrin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-APO13885.1_12408_relaxed,248,68.2,0.6,12408,Unclassified,Baculoviridae,Betabaculovirus plinterpunctellae,Product: granulin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ABI13785.1_12325_relaxed,245,67.4,0.58,12325,Unclassified,Baculoviridae,Alphabaculovirus angemmatalis,Product: polyhedrin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AJD09166.1_12341_relaxed,245,67.1,0.6,12341,Unclassified,Baculoviridae,Alphabaculovirus covestigialis,Gene: ORF-1; Product: polyhedrin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AKR17398.1_12405_relaxed,248,68.9,0.62,12405,Unclassified,Baculoviridae,Betabaculovirus molatipedis,Product: granulin,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AFN70966.1.2_10972_relaxed,244,83.0,0.74,10972,Riboviria,Picornaviridae,Pasivirus A,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AFV31450.1.2_10973_relaxed,241,82.3,0.73,10973,Riboviria,Picornaviridae,Pasivirus A,Capsid protein; VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ALC78887.1.3_10828_relaxed,249,83.2,0.72,10828,Riboviria,Picornaviridae,Hepatovirus B,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAA45466.1.3_10827_relaxed,246,82.4,0.74,10827,Riboviria,Picornaviridae,Hepatovirus A,1C VP3 mature peptide,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ABU62848.1.3_10746_relaxed,235,85.4,0.75,10746,Riboviria,Picornaviridae,Rhinovirus C,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AHA35211.1.3_10792_relaxed,239,84.8,0.75,10792,Riboviria,Picornaviridae,Rhinovirus C,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ABU62849.1.3_10747_relaxed,239,84.4,0.75,10747,Riboviria,Picornaviridae,Rhinovirus C,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ACV51798.1.3_10752_relaxed,234,86.5,0.76,10752,Riboviria,Picornaviridae,Rhinovirus C,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAX47040.1.3_10541_relaxed,239,87.5,0.78,10541,Riboviria,Picornaviridae,Enterovirus B,1C (VP3),cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ADK22846.1.3_10578_relaxed,241,86.4,0.77,10578,Riboviria,Picornaviridae,Enterovirus C,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAQ73083.1.3_10517_relaxed,238,87.0,0.77,10517,Riboviria,Picornaviridae,Enterovirus B,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAQ02677.1.3_10564_relaxed,238,87.5,0.78,10564,Riboviria,Picornaviridae,Enterovirus C,Vp3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAQ73089.1.3_10523_relaxed,238,88.2,0.78,10523,Riboviria,Picornaviridae,Enterovirus B,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AMB19798.1.3_10797_relaxed,234,85.3,0.76,10797,Riboviria,Picornaviridae,Rhinovirus C,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AHC98709.1.2_10939_relaxed,229,79.2,0.72,10939,Riboviria,Picornaviridae,Limnipivirus B,Capsid protein 1C (VP3),cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-SNQ27946.1.2_10975_relaxed,241,84.8,0.77,10975,Riboviria,Picornaviridae,Pasivirus A,VP3; capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAL69622.2.3_10491_relaxed,240,86.1,0.78,10491,Riboviria,Picornaviridae,Enterovirus A,1C (VP3),cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAL69636.2.3_10490_relaxed,242,88.1,0.78,10490,Riboviria,Picornaviridae,Enterovirus A,1C (VP3),cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-BAA18891.1.4_10585_relaxed,242,86.2,0.77,10585,Riboviria,Picornaviridae,Enterovirus D,Capsid protein 1C,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAL68560.2.3_10626_relaxed,242,86.3,0.77,10626,Riboviria,Picornaviridae,Enterovirus J,1C (VP3),cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAR38841.1.3_10468_relaxed,240,87.7,0.78,10468,Riboviria,Picornaviridae,Enterovirus A,VP3 protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAQ02684.1.2_10569_relaxed,240,86.8,0.77,10569,Riboviria,Picornaviridae,Enterovirus C,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AGH70290.1.3_10579_relaxed,241,87.7,0.78,10579,Riboviria,Picornaviridae,Enterovirus C,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAQ73096.1.3_10506_relaxed,238,88.1,0.78,10506,Riboviria,Picornaviridae,Enterovirus B,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-BAF63403.1.2_10949_relaxed,252,83.5,0.72,10949,Riboviria,Picornaviridae,Parechovirus A,Capsid protein VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ACF60607.1.2_10951_relaxed,251,81.8,0.71,10951,Riboviria,Picornaviridae,Parechovirus A,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-BAC23086.1.2_10946_relaxed,256,80.5,0.7,10946,Riboviria,Picornaviridae,Parechovirus A,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AMB21237.2.2_10960_relaxed,256,82.1,0.72,10960,Riboviria,Picornaviridae,Parechovirus A,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ACD80088.1.2_10950_relaxed,254,81.0,0.7,10950,Riboviria,Picornaviridae,Parechovirus A,VP3,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAX47044.1.3_10548_relaxed,238,86.1,0.76,10548,Riboviria,Picornaviridae,Enterovirus B,1C (VP3),cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAX47039.1.3_10540_relaxed,238,86.7,0.77,10540,Riboviria,Picornaviridae,Enterovirus B,1C (VP3),cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAR98503.1.3_10583_relaxed,235,85.9,0.77,10583,Riboviria,Picornaviridae,Enterovirus D,VP3 protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-UPW41510.1_5112_relaxed,257,68.3,0.67,5112,Monodnaviria,Circoviridae,Cyclovirus kemirgen,Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,EF-AEW70739.1_5033_relaxed,227,77.7,0.733,5033,Monodnaviria,Circoviridae,Circovirus catfish,Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,EF-ADD62476.1_5040_relaxed,221,74.7,0.738,5040,Monodnaviria,Circoviridae,Circovirus eniyan,Gene: cap; Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ADD62454.1_5105_relaxed,218,82.7,0.76,5105,Monodnaviria,Circoviridae,Cyclovirus homa,Gene: cap; Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ADD62462.1_5164_relaxed,220,83.4,0.77,5164,Monodnaviria,Circoviridae,Cyclovirus sokwe,Gene: cap; Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ADU77000.1_5099_relaxed,225,81.5,0.74,5099,Monodnaviria,Circoviridae,Cyclovirus flagermus,Product: Cap protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ADU77012.1_5088_relaxed,222,82.3,0.76,5088,Monodnaviria,Circoviridae,Cyclovirus adie,Product: Cap protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,EF-QGR26086.1_5080_relaxed,198,73.7,0.768,5080,Monodnaviria,Circoviridae,Circovirus tetning,Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-QGX08854.1_5070_relaxed,228,79.3,0.75,5070,Monodnaviria,Circoviridae,Circovirus porcine4,Product: capsid,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AHM26661.1_5055_relaxed,227,79.3,0.75,5055,Monodnaviria,Circoviridae,Circovirus mink,Gene: Cap; Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-QVK11261.1_5053_relaxed,231,82.6,0.74,5053,Monodnaviria,Circoviridae,Circovirus lin,Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AAT72902.1_5068_relaxed,233,80.0,0.75,5068,Monodnaviria,Circoviridae,Circovirus porcine2,Gene: cap; Product: cap protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ASU92196.1_5077_relaxed,235,77.8,0.71,5077,Monodnaviria,Circoviridae,Circovirus siksparnis,Gene: Cap; Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-QGM49343.1_5039_relaxed,232,79.6,0.73,5039,Monodnaviria,Circoviridae,Circovirus elk,Gene: cp; Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AGL09952.1_5082_relaxed,243,77.7,0.71,5082,Monodnaviria,Circoviridae,Circovirus vleermuis,Gene: cap; Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-AFK85002.1_5030_relaxed,218,81.5,0.73,5030,Monodnaviria,Circoviridae,Circovirus bianfu,Product: Cap,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ALG92530.1_5028_relaxed,218,80.7,0.74,5028,Monodnaviria,Circoviridae,Circovirus bastao,Gene: cap; Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-QZU26823.1_5062_relaxed,215,80.6,0.75,5062,Monodnaviria,Circoviridae,Circovirus pato,Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-UBR88847.1_5054_relaxed,213,77.7,0.71,5054,Monodnaviria,Circoviridae,Circovirus magu,Gene: cap; Product: putative capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-UNY50603.1_5100_relaxed,219,80.0,0.75,5100,Monodnaviria,Circoviridae,Cyclovirus fledermoyz,Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,EF-WBG01471.1_5116_relaxed,223,74.8,0.728,5116,Monodnaviria,Circoviridae,Cyclovirus kokoro,Product: coat protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-WBG01403.1_5107_relaxed,217,83.4,0.75,5107,Monodnaviria,Circoviridae,Cyclovirus ibimonyo,Product: coat protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,EF-ARV76499.1_5111_relaxed,252,71.9,0.697,5111,Monodnaviria,Circoviridae,Cyclovirus kacsa,Product: putative cap protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,EF-WBG01483.1_5165_relaxed,211,82.5,0.806,5165,Monodnaviria,Circoviridae,Cyclovirus svosve,Product: coat protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,EF-ADD62472.1_5128_relaxed,218,83.1,0.795,5128,Monodnaviria,Circoviridae,Cyclovirus mmadu,Gene: cap; Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,EF-AGJ74759.1_5167_relaxed,220,82.7,0.787,5167,Monodnaviria,Circoviridae,Cyclovirus tarako,Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-UNY50593.1_5161_relaxed,220,82.2,0.74,5161,Monodnaviria,Circoviridae,Cyclovirus saguza,Product: capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-UBR88852.1_5134_relaxed,223,80.3,0.75,5134,Monodnaviria,Circoviridae,Cyclovirus mweyba,Gene: cap; Product: putative capsid protein,cluster
6c_8e86_polio_vp3_sjr,3,CF-BAS29593.1.4_10461_relaxed,CF-ACL15186.1.3_10384_relaxed,233,87.3,0.78,10384,Riboviria,Picornaviridae,Cosavirus A,VP3,cluster
6c_8e86_polio_vp3_sjr,6920,CF-AII77450.1_10629_relaxed,CF-AII77450.1_10629_relaxed,559,80.4,0.65,10629,Riboviria,Picornaviridae,Enterovirus J,Product: polyprotein,cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AAL06289.1.1.2_10315_relaxed,191,87.6,0.82,10315,Riboviria,Iflaviridae,Iflavirus pernudae,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AJF23126.1.1.3_10427_relaxed,194,82.8,0.8,10427,Riboviria,Picornaviridae,Malagasivirus B,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-APA29021.1.1.4_10422_relaxed,182,83.9,0.77,10422,Riboviria,Picornaviridae,Hunnivirus A,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cl13999",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-ADO85550.2.1.4_10419_relaxed,181,83.0,0.78,10419,Riboviria,Picornaviridae,Hunnivirus A,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cl13999",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AIU36253.1.1.4_10420_relaxed,181,80.5,0.75,10420,Riboviria,Picornaviridae,Hunnivirus A,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cl13999",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-BAC23066.1.1.3_10862_relaxed,186,87.7,0.82,10862,Riboviria,Picornaviridae,Aichivirus B,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cl13999",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-ACI95948.2.1.3_10865_relaxed,189,87.2,0.83,10865,Riboviria,Picornaviridae,Aichivirus C,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-ADG03747.2.1.3_10864_relaxed,190,87.3,0.8,10864,Riboviria,Picornaviridae,Aichivirus B,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cl13999",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AQS23375.1.1.3_10876_relaxed,190,76.7,0.75,10876,Riboviria,Picornaviridae,Megrivirus A,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cl13999",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AGO68205.1.1.3_10874_relaxed,190,77.4,0.77,10874,Riboviria,Picornaviridae,Megrivirus A,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cl13999",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AGW95843.1.1.3_10877_relaxed,196,73.8,0.73,10877,Riboviria,Picornaviridae,Megrivirus B,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cl13999",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-ADN94255.1.1.3_10882_relaxed,185,76.7,0.77,10882,Riboviria,Picornaviridae,Megrivirus C,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-ALR74732.1.1.4_10460_relaxed,186,88.2,0.84,10460,Riboviria,Picornaviridae,Anativirus B,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AAT67220.1.1.4_10459_relaxed,173,90.4,0.83,10459,Riboviria,Picornaviridae,Anativirus A,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-ACG63545.1.1.4_10816_relaxed,195,87.8,0.83,10816,Riboviria,Picornaviridae,Sapelovirus B,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AFV48064.1.1.3_10817_relaxed,194,84.8,0.8,10817,Riboviria,Picornaviridae,Sapelovirus B,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AAL57904.1.1.4_10815_relaxed,192,86.0,0.81,10815,Riboviria,Picornaviridae,Sapelovirus B,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AJI43724.1.1.3_10431_relaxed,203,79.0,0.79,10431,Riboviria,Picornaviridae,Mischivirus C,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AJO54282.1.1.4_10765_relaxed,170,89.3,0.8,10765,Riboviria,Picornaviridae,Rhinovirus C,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AMB19798.1.1.4_10797_relaxed,168,88.0,0.81,10797,Riboviria,Picornaviridae,Rhinovirus C,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-ABQ16587.1.1.4_10743_relaxed,168,88.1,0.81,10743,Riboviria,Picornaviridae,Rhinovirus C,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
6c_8e86_polio_vp3_sjr,9,CF-APA29021.1.1.2_10422_relaxed,CF-AEL31291.1.1.4_10793_relaxed,168,87.1,0.8,10793,Riboviria,Picornaviridae,Rhinovirus C,"Picornavirus capsid protein domain_like. Picornaviruses are non-enveloped plus-strand ssRNA animal viruses with icosahedral capsids composed of 60 copies each of 4 virus encoded proteins; alignment includes picornaviridae, like poliovirus, hepatitis A...; cd00205",cluster
